reader,title,author,work_id,edition_id
shannon,You Are What You Love: The Spiritual Power of Habit | Examining How Culture Shapes Us | Deepening Discipleship through Christian Practices,James K.A. Smith,OL17724304W,OL26325641M
shannon,Girls of Brackenhill,Kate Moretti,OL20762308W,
shannon,Before We Were Yours,Lisa Wingate,OL18147689W,OL43282536M
shannon,Her Final Words,Brianna Labuskes,OL20759691W,
shannon,"Trust No One (Devlin & Falco, #1)",Debra Webb,OL20759682W,
shannon,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,OL20716197W,
shannon,The Vanishing Half,Brit Bennett,OL20799434W,
shannon,Fly Away (Firefly Lane #2),Kristin Hannah,OL19961772W,
shannon,Cowboy Summer (Blue Sky Cowboys #1),Joanne Kennedy,OL21200545W,OL28710600M
shannon,The Great Alone,Kristin Hannah,OL18147688W,
shannon,Goodnight June,Sarah Jio,OL17759520W,OL26356880M
shannon,Seven Days in June,Tia Williams,OL24695160W,OL34117686M
shannon,"Before She Disappeared (Frankie Elkin, #1)",Lisa Gardner,OL20935257W,OL28363352M
shannon,Do Not Disturb,Freida McFadden,OL35335015W,
shannon,The Change,Kirsten Miller,OL25814771W,OL36097887M
shannon,Behind Her Eyes,Sarah Pinborough,OL20043519W,
shannon,The Stranger in the Lifeboat,Mitch Albom,OL24452288W,OL36394808M
shannon,June First,Jennifer Hartmann,OL34504227W,
shannon,Insomnia,Sarah Pinborough,OL25282242W,
shannon,The Last One Home,Victoria Helen Stone,OL22057775W,
shannon,We Were Never Here,Andrea Bartz,OL24151609W,OL34959228M
shannon,Wish You Were Here,Jodi Picoult,OL24503616W,OL36835658M
shannon,The Love Hypothesis,Ali Hazelwood,OL24178205W,
shannon,"Wolf Bait (Wolf Cove, #1)",Nina  West,OL41061506W,
shannon,Booth,Karen Joy Fowler,OL25334307W,OL39655018M
shannon,"One Step Too Far (Frankie Elkin, #2)",Lisa Gardner,OL27089900W,OL37488623M
shannon,An Intentional Life: A Life-Giving Invitation to Uncover Your Passions and Unlock Your Purpose,Karen Stott,,
shannon,Unmissing,Minka Kent,OL24908876W,
shannon,The Stillwater Girls,Minka Kent,OL20516677W,
shannon,The Thinnest Air,Minka Kent,OL19760953W,
shannon,The Memory Watcher,Minka Kent,OL20827138W,
shannon,Think Like a Monk: Train Your Mind for Peace and Purpose Every Day,Jay Shetty,OL21237606W,OL28751758M
shannon,His & Hers,Alice Feeney,OL20794199W,OL28147400M
shannon,The Golden Couple,Greer Hendricks,OL24682968W,OL34191974M
shannon,"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,OL20656224W,
shannon,"Chasing Cupcakes: How One Broke, Fat Girl Transformed Her Life (and How You Can, Too)",Elizabeth Benton,,
shannon,"The Anti-Anxiety Diet: A Whole Body Programme to Stop Racing Thoughts, Banish Worry and Live Panic-Free",Ali Miller,OL19754851W,OL36736044M
shannon,"Things We Never Got Over (Knockemout, #1)",Lucy Score,OL26955716W,OL37535002M
shannon,The Wish,Nicholas Sparks,OL26426681W,OL36009904M
shannon,Like Me,Hayley Phelan,OL27279714W,
shannon,The Drowning Kind,Jennifer  McMahon,OL21067419W,OL28519779M
shannon,Breaking Free from Body Shame: Dare to Reclaim What God Has Named Good,Jess Connolly,OL25299284W,OL33881179M
shannon,The Lobotomist's Wife,Samantha Greene Woodruff,OL27017822W,
shannon,The Longest Ride,Nicholas Sparks,OL17746362W,OL28789983M
shannon,Before I Go to Sleep,S.J. Watson,OL20354869W,
shannon,The Sweetness of Forgetting,Kristin Harmel,OL16362799W,OL25140685M
shannon,Local Woman Missing,Mary Kubica,OL24161844W,
shannon,A Flicker in the Dark,Stacy Willingham,OL24592608W,
shannon,Reminders of Him,Colleen Hoover,OL26758111W,OL36682399M
shannon,"Fake It Till You Bake It (Sugar Blitz, #1)",Jamie Wesley,OL25957967W,OL35035058M
shannon,The Night She Disappeared,Lisa Jewell,OL24642892W,OL34158015M
shannon,"Fortuity (Transcend, #3)",Jewel E. Ann,OL26432558W,
shannon,"Epoch (Transcend, #2)",Jewel E. Ann,OL20563991W,
shannon,"Find Me (Ellie Hatcher, #6)",Alafair Burke,OL21910357W,OL29889999M
shannon,"Baking Me Crazy (Love at First Sight, #1)",Karla Sorensen,OL24243546W,
shannon,Transcend (Transcend #1),Jewel E. Ann,OL36727398W,
shannon,All Grown Up,Vi Keeland,OL22063367W,
shannon,"The Secret (The Secret, #1)",Rhonda Byrne,OL15839737W,
shannon,8 Weeks to Optimum Health: A Proven Program for Taking Full Advantage of Your Body's Natural Healing Power,Andrew Weil,,
shannon,Shattered Dreams: God's Unexpected Path to Joy,Larry Crabb,,
shannon,The Forbidden Man,Karina Halle,OL30358690W,OL41733350M
shannon,"The Lazy Genius Way: Embrace What Matters, Ditch What Doesn't, and Get Stuff Done",Kendra Adachi,,
shannon,"Alone (Detective D.D. Warren, #1)",Lisa Gardner,OL119066W,OL24251909M
shannon,"The Lost Fisherman (Fisherman, #2)",Jewel E. Ann,OL26083683W,OL35202966M
shannon,"The Naked Fisherman (Fisherman, #1)",Jewel E. Ann,OL25780773W,OL35202967M
shannon,I'll Give You the Sun,Jandy Nelson,OL17081977W,
shannon,"You Love Me (You, #3)",Caroline Kepnes,OL22135557W,OL34270806M
shannon,The Joy of Missing Out: Live More by Doing Less,Tanya Dalton,OL20326793W,OL27533084M
shannon,Her Last Hope,Louise Guy,OL24855593W,
shannon,Falling,T.J. Newman,OL24649410W,
shannon,The Ghostwriter,A.R. Torre,,
shannon,Rock Paper Scissors,Alice Feeney,OL24311121W,OL34962731M
shannon,"Hidden Bodies (You, #2)",Caroline Kepnes,OL21809501W,OL29737902M
shannon,"You (You, #1)",Caroline Kepnes,OL20168339W,OL27350981M
shannon,What's Left Unsaid,Emily Bleeker,OL24726175W,
shannon,The Best of Friends,Lucinda Berry,OL20759301W,
shannon,One Year Gone,Avery Bishop,OL24807765W,
shannon,The Casanova (The Miles High Club #3),T.L. Swan,,
shannon,Every Last Secret,A.R. Torre,,
shannon,"The Drowned Girls (Angie Pallorino, #1)",Loreth Anne White,OL21831082W,
shannon,The Good Lie,A.R. Torre,,
shannon,"Riding Hard (Bennett Boys Ranch, #2)",Lauren Landish,OL20162200W,
shannon,"Buck Wild (Bennett Boys Ranch, #1)",Lauren Landish,OL20179639W,
shannon,The Guilty Husband,Stephanie DeCarolis,OL24590427W,OL36769406M
shannon,"The Darkest Flower (Allison Barton, #1)",Kristin Wright,OL23670636W,
shannon,Girls of Glass,Brianna Labuskes,OL20161904W,
shannon,It Ends with Her,Brianna Labuskes,OL20179872W,
shannon,"A Familiar Sight (Dr. Gretchen White, #1)",Brianna Labuskes,OL24648733W,
shannon,The Next Wife,Kaira Rouda,,
shannon,The Perfect Marriage,Adam Mitzner,OL24205386W,
shannon,The One (Dark Future #1),John Marrs,OL20521432W,
shannon,The Family Next Door,Sally Hepworth,OL19732600W,OL26945696M
shannon,Find Me Alastar,T.L. Swan,,
shannon,The Good Sister,Sally Hepworth,OL20837105W,
shannon,Her Dark Lies,J.T. Ellison,OL21889753W,OL29852978M
shannon,"Mr. Spencer (Mr. Series, #2)",T.L. Swan,,
shannon,"Mr. Masters (Mr. Series, #1)",T.L. Swan,,
shannon,"Dirty Like Me (Dirty, #1)",Jaine Diamond,OL22063490W,
shannon,"Finlay Donovan Is Killing It (Finlay Donovan, #1)",Elle Cosimano,OL21914098W,
shannon,All the Ugly and Wonderful Things,Bryn Greenwood,OL20035152W,
shannon,I Let You Go,Clare Mackintosh,OL20027050W,OL28552561M
shannon,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,OL20651342W,OL27924710M
shannon,"Chain of Iron (The Last Hours, #2)",Cassandra Clare,OL21984600W,OL31764020M
shannon,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,OL17797857W,
shannon,"Pride, Prejudice, and Other Flavors (The Rajes, #1)",Sonali Dev,OL20153007W,
shannon,"Recipe for Persuasion (The Rajes, #2)",Sonali Dev,OL20808248W,OL28169748M
shannon,Moonshine & Murder (Moonshine Hollow #1),Kathleen Brooks,OL29867909W,
shannon,The Takeover (The Miles High Club #2),T.L. Swan,,
shannon,"City of Sin (Men of Manhattan, #1)",Ivy Smoak,OL34943269W,
shannon,"The Rogue (The Moorehouse Legacy, #4)",Jessica Bird,OL21818169W,OL29726045M
shannon,In Five Years,Rebecca Serle,OL20651958W,OL29822190M
shannon,Love Lettering,Kate Clayborn,OL20639262W,
shannon,"The Shop on Blossom Street (Blossom Street, #1)",Debbie Macomber,OL1911640W,OL24376623M
shannon,The Push,Ashley Audrain,OL21694014W,OL34146173M
shannon,FDR,Jean Edward Smith,OL3263335W,OL23275988M
shannon,"The Renegade (The Moorehouse Legacy, #3)",J.R. Ward,OL21882645W,OL29840119M
shannon,The Last House Guest,Megan Miranda,OL20097523W,OL29805836M
shannon,Too Good to Be True,Carola Lovering,OL21914085W,OL29889592M
shannon,"The Player (The Moorehouse Legacy, #2)",J.R. Ward,OL21875389W,OL29828934M
shannon,"The Rebel (The Moorehouse Legacy, #1)",J.R. Ward,OL21870449W,OL29821721M
shannon,"Case Histories (Jackson Brodie, #1)",Kate Atkinson,OL2619297W,OL9502267M
shannon,Share Your Stuff. I'll Go First: 10 Questions to Take Your Friendships to the Next Level,Laura Tremaine,OL21710181W,OL29543124M
shannon,"The Night Swim (Rachel Krall, #1)",Megan Goldin,OL21114656W,OL28581314M
shannon,"Yes & I Love You (Say Everything, #1)",Roni Loren,OL21946809W,OL29932903M
shannon,"The Searcher (Cal Hooper, #1)",Tana French,OL20886082W,OL28295077M
shannon,Getting Lucky Number Seven (Taking Shots #1),Cindi Madsen,OL27113486W,
shannon,The Guest List,Lucy Foley,OL20742637W,
shannon,"The Unhoneymooners (Unhoneymooners, #1)",Christina Lauren,OL20153602W,OL27333967M
shannon,"This Is Love (The Light to My Darkness #3) (The Haunted, #8)",Ivy Smoak,OL29804868W,
shannon,Rethinking Positive Thinking: Inside the New Science of Motivation,Gabriele Oettingen,OL19665687W,OL26884616M
shannon,A Whirlwind of Color (The Light to My Darkness #2),Ivy Smoak,OL20781132W,
shannon,The Woman in the Window,A.J. Finn,,
shannon,The Light to My Darkness (The Light to My Darkness #1),Ivy Smoak,OL24513696W,
shannon,Home Before Dark,Riley Sager,OL20866894W,OL34114108M
shannon,The New Husband,D.J.  Palmer,OL20732665W,OL28039859M
shannon,"Love & Olives (Love & Gelato, #3)",Jenna Evans Welch,OL21880955W,OL29837719M
shannon,"Love & Luck (Love & Gelato, #2)",Jenna Evans Welch,OL19743684W,
shannon,The Master (The Game Maker #2),Kresley Cole,OL19998162W,OL34022002M
shannon,All the Missing Girls,Megan Miranda,OL20060401W,
shannon,If Life Were Easy It Wouldn't Be Hard,Sheri Dew,OL28742031W,
shannon,"The Professional (The Game Maker, #1)",Kresley Cole,OL17806972W,OL26396585M
shannon,The Kite Runner,Khaled Hosseini,OL5781992W,OL27102442M
shannon,"The Midnight Library (The Midnight World, #1)",Matt Haig,OL20965973W,OL34115610M
shannon,"Lies, Lies, Lies",Adele Parks,OL21117588W,OL28593669M
shannon,Reasons to Stay Alive,Matt Haig,OL20020049W,OL27200110M
shannon,One by One,Ruth Ware,OL20809405W,
shannon,Making Marriage Simple: Ten Relationship-Saving Truths,Harville Hendrix,,
shannon,The Untethered Soul: The Journey Beyond Yourself,Michael A. Singer,,
shannon,An Accusation,Wendy James,OL23733943W,
shannon,Then She Was Gone,Lisa Jewell,OL19736215W,OL26949304M
shannon,The 7-Day Christian: How Living Your Beliefs Every Day Can Change the World,Brad Wilcox,OL23179821W,OL31015865M
shannon,"A Very Bossy Christmas (Very Holiday, #1)",Kayley Loring,OL28899827W,
shannon,"Necessary Lies (Necessary Lies, #1)",Diane Chamberlain,OL19967874W,OL27148079M
shannon,The Turn of the Key,Ruth Ware,OL20084546W,OL27264566M
shannon,Golden Answers: Why We Need the Book of Mormon,John Bytheway,,
shannon,The Theft of America’s Soul: Blowing the Lid Off the Lies That Are Destroying Our Country,Phil Robertson,OL20097566W,OL27277605M
shannon,Lock Every Door,Riley Sager,OL20062266W,OL59182114M
shannon,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,OL18195597W,OL40279628M
shannon,How Do I Know If I Know?,John Bytheway,OL23189228W,
shannon,How to Be a Good Wife,Emma  Chapman,OL18022588W,OL26608857M
shannon,Greenlights,Matthew McConaughey,OL21911019W,
shannon,25 Days 'Til Christmas,Poppy Alexander,OL20200094W,OL35967500M
shannon,Without Merit,Colleen Hoover,OL20885951W,
shannon,Didn't See That Coming: Putting Life Back Together When Your World Falls Apart,Rachel Hollis,OL22167002W,OL30204738M
shannon,Pretty Things,Janelle Brown,OL20666896W,OL34079639M
shannon,The Wife Who Knew Too Much,Michele Campbell,OL20830485W,OL29836189M
shannon,"It Ends with Us (It Ends with Us, #1)",Colleen Hoover,OL29189289W,OL40148580M
shannon,The Return,Nicholas Sparks,OL21646227W,OL29853591M
shannon,"Sin and Ink (Sweetest Taboo, #1)",Naima Simone,OL21434414W,
shannon,A Stranger on the Beach,Michele Campbell,OL20743477W,OL28893468M
shannon,She Was the Quiet One,Michele Campbell,OL19746459W,OL26959523M
shannon,It's Always the Husband,Michele Campbell,OL20053650W,OL27233668M
shannon,"Committed (Betrothed, #4)",Penelope Sky,OL30459048W,
shannon,Lover (Betrothed #3),Penelope Sky,OL30634231W,
shannon,Husband (Betrothed #2),Penelope Sky,OL27396496W,
shannon,The Wife,Alafair Burke,OL26749780W,OL36327433M
shannon,"Wife (Betrothed, #1)",Penelope Sky,OL20873209W,
shannon,"Fractured (Will Trent, #2)",Karin Slaughter,OL5725862W,OL10151009M
shannon,"Maybe Now (Maybe, #2)",Colleen Hoover,OL24217909W,
shannon,"Maybe Someday (Maybe, #1)",Colleen Hoover,OL19977306W,
shannon,"Triptych (Will Trent, #1)",Karin Slaughter,OL15857033W,
shannon,This Secret Thing,Marybeth Mayhew Whalen,OL20762309W,
shannon,The Marriage Lie,Kimberly Belle,OL20045949W,OL27225976M
shannon,Little Secrets,Jennifer Hillier,OL20663573W,OL35967793M
shannon,Dear Wife,Kimberly Belle,OL19860067W,OL29799540M
shannon,Untamed,Glennon Doyle,OL20652361W,OL27925867M
shannon,"Crave (Crave, #1)",Tracy Wolff,OL22150464W,OL28187819M
shannon,The Vampire Curse (Shadow world: The Vampire Debt #2),Ali Winters,OL25886975W,
shannon,My Dark Vanessa,Kate Elizabeth Russell,OL20652090W,OL27925583M
shannon,The 5 AM Club: Own Your Morning. Elevate Your Life,Robin Sharma,OL19665926W,OL36540981M
shannon,A Good Marriage,Kimberly McCreight,OL20712027W,OL28031150M
shannon,Where They Found Her,Kimberly McCreight,OL19996991W,OL27177096M
shannon,"After We Collided (After, #2)",Anna Todd,OL20004814W,OL27184908M
shannon,I Know Who You Are,Alice Feeney,OL22533734W,OL30584758M
shannon,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,,
shannon,Want,Lynn Steger Strong,OL20907028W,OL28320190M
shannon,"Playing to Win (Gridiron, #1)",Maci Monroe,,
shannon,"The Truth About Him (Everything I Left Unsaid, #2)",M. O'Keefe,OL21106768W,
shannon,"365 dni (365 dni, #1)",Blanka Lipińska,OL20684880W,OL27968846M
shannon,Sometimes I Lie,Alice Feeney,OL19745976W,OL26704742M
shannon,Fake Like Me,Barbara Bourland,OL20669986W,OL27950262M
shannon,The Girl He Used to Know,Tracey Garvis Graves,OL20521052W,OL27759947M
shannon,Darling Rose Gold,Stephanie Wrobel,OL20655786W,OL27929884M
shannon,"Freak (Creep, #2)",Jennifer Hillier,OL16532389W,OL25223969M
shannon,"Redemption Lake (A Winston Radhauser Mystery, #1)",Susan Clayton-Goldner,,
shannon,Truths I Never Told You,Kelly Rimmer,OL20692356W,OL35964544M
shannon,Eleanor Oliphant Is Completely Fine,Gail Honeyman,OL19781733W,OL26765745M
shannon,That Affair Next Door,Anna Katharine Green,OL4885675W,OL11980931M
shannon,The Last Time I Lied,Riley Sager,,
shannon,"Creep (Creep, #1)",Jennifer Hillier,OL16173880W,OL25051914M
shannon,Everything I Never Told You,Celeste Ng,OL17295077W,OL26885507M
shannon,Troublemaker: Surviving Hollywood and Scientology,Leah Remini,OL17199945W,OL25771624M
shannon,"Thief (Love Me with Lies, #3)",Tarryn Fisher,OL34572852W,
shannon,Jar of Hearts,Jennifer Hillier,OL19742724W,OL26955796M
shannon,"The Emotion Code: How to Release Your Trapped Emotions for Abundant Health, Love, and Happiness (Updated and Expanded Edition)",Bradley  Nelson,OL9775991W,OL28236452M
shannon,Eight Perfect Murders,Peter  Swanson,OL20650184W,OL27923249M
shannon,"After (After, #1)",Anna Todd,OL17719508W,OL26320905M
shannon,"Dirty Red (Love Me with Lies, #2)",Tarryn Fisher,OL39885720W,
shannon,My Lovely Wife,Samantha  Downing,OL20150279W,
shannon,"Forget Me Not (Catalina Cove, #2)",Brenda Jackson,OL21853894W,OL29793402M
shannon,"The Hunter (Boston Belles, #1)",L.J. Shen,OL20803582W,
shannon,Under the Table,Stephanie Evanovich,OL20152850W,OL28702141M
shannon,Fail Until You Don't,Bobby Bones,OL19742774W,OL37278107M
shannon,"Little Women (Little Women, #1)",Louisa May Alcott,OL29983W,
shannon,"The Opportunist (Love Me with Lies, #1)",Tarryn Fisher,OL20881780W,
shannon,The Vampire Debt,Ali Winters,OL20762255W,
shannon,Zip It: The Keep It Shut 40-Day Challenge,Karen Ehman,,
shannon,Thief River Falls,Brian Freeman,OL20646259W,
shannon,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,OL16664399W,OL25339768M
shannon,"Eating, Drinking, Overthinking: The Toxic Triangle of Food, Alcohol, and Depression--and How Women Can Break Free",Susan Nolen-Hoeksema,OL1944247W,OL7933281M
shannon,All the Light We Cannot See,Anthony Doerr,OL16821606W,OL46538333M
shannon,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,OL45983000W,
shannon,Becoming,Michelle Obama,OL17930367W,OL26502526M
shannon,The Handmaid's Tale,Margaret Atwood,OL675783W,
shannon,The Burning Girl,Claire Messud,OL19727432W,OL27675529M
shannon,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Rachel Hollis,OL18188897W,OL26660358M
shannon,"Run Like a Girl 365 Days a Year: A Practical, Personal, Inspirational Guide for Women Athletes",Mina Samuels,OL21354340W,OL34077686M
shannon,Little Children,Tom Perrotta,OL2698261W,OL9691536M
shannon,Get Out of Your Own Way: A Skeptic's Guide to Growth and Fulfillment,Dave Hollis,OL20667426W,OL27947089M
shannon,Open Book,Jessica Simpson,OL20647050W,
shannon,My Story,Elizabeth   Smart,OL19969779W,
shannon,More Than the Tattooed Mormon,Al Carraway,OL22317507W,OL30395918M
shannon,Wildly Optimistic,Al Carraway,OL24171493W,OL31907441M
shannon,The Body Double: A Novel,Emily Beyda,OL20650939W,
shannon,"Devotion (The Hunted, #4)",Ivy Smoak,OL26907229W,
shannon,"Eruption (The Hunted, #3)",Ivy Smoak,OL20761474W,
shannon,"Addiction (The Hunted, #2)",Ivy Smoak,OL22656062W,
shannon,"Temptation (The Hunted, #1)",Ivy Smoak,OL22426803W,
shannon,Braving the Wilderness,Brené Brown,OL19712864W,OL26926001M
shannon,"The 21-Day Self-Love Challenge: Learn How to Love Yourself Unconditionally, Cultivate Self-Worth, Self-Compassion and Confidence (21-Day Challenges Book 6)",21 Day Challenges,,
shannon,The Silent Patient,Alex Michaelides,OL19096402W,
shannon,"Anti-Diet: Reclaim Your Time, Money, Well-Being, and Happiness Through Intuitive Eating",Christy Harrison,OL20803349W,OL44280096M
shannon,The Wives,Tarryn Fisher,OL28051023W,OL38389158M
shannon,The Housekeeper,Natalie Barelli,OL21882711W,
shannon,Under Lying,Janelle Harris,OL21162959W,
shannon,Girl Wash your Face,Rachel Hollis,OL20155249W,OL32198255M
shannon,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,OL17714701W,
shannon,When I Was You,Minka Kent,OL20728357W,
shannon,"Hide and Seek (Criminal Profiler, #4)",Mary Burton,OL20162196W,
shannon,Butterfly in Frost,Sylvia Day,OL36091029W,OL48761087M
shannon,"Dead End Girl (Violet Darger, #1)",L.T. Vargus,,
shannon,If I Was Your Girl,Meredith Russo,OL17357733W,OL25935607M
shannon,"The Mister (Mister & Missus, #1)",E.L. James,OL20121625W,
shannon,"Cut and Run  (Criminal Profiler, #3)",Mary Burton,OL19762548W,
shannon,Unspeakable Things,Jess Lourey,OL21229733W,
shannon,In the Unlikely Event,L.J. Shen,OL26418033W,
shannon,Regretting You,Colleen Hoover,OL36090166W,OL48759282M
shannon,"Where There's Hope: Healing, Moving Forward, and Never Giving Up",Elizabeth   Smart,OL19742014W,OL26955086M
